ORI,pi^2,1.2665604082039572,4.055029095860016,0.6652546610877128
ORI,pi^3,0.9272592562767918,2.9341920464809754,0.37510972530286835
ORI,pi^4,1.0592195127318822,3.4226661289864073,0.35129843913293807
ORI,pi^5,1.0460289306467951,3.5455333912793265,0.1581658862499923
ORI,pi^6,1.1651474547037783,4.240879230040715,0.13181337188078412
ORI,gamma,0.2409896790418307,1.5718168439248932,0.1769626620202792
ORI,delta,0.26795014927213395,2.1835910852010687,-0.011519120429123076
ORI,eta,0.5089177964581585,3.2576327257162623,-0.13722864420596112
ORI,tau,0.6392342418413641,3.415716314924745,-0.4174465714488708
ORI,beta,0.01950720926987731,0.09703627496561015,-0.014262893370551165
ORI,kappa,0.10519025801256744,1.9687943650837645,-0.335832931133424
ORI,zeta,0.16754870147446577,1.991807217153666,-0.06805470100433489
ORI,alpha,0.01672984808046228,0.7931605112060431,0.10303647726205022
ORI,lambda,0.38399434567090657,3.5251808658921453,0.6210058012938995
ORI,gamma,0.2409896790418307,1.5718168439248932,0.1769626620202792
ORI,,,,
ORI,zeta,0.16754870147446577,1.991807217153666,-0.06805470100433489
ORI,epsilon,0.1658206268902968,1.5910313454562257,-0.033507871813371136
ORI,delta,0.26795014927213395,2.1835910852010687,-0.011519120429123076
ORI,,,,
ORI,alpha,0.01672984808046228,0.7931605112060431,0.10303647726205022
ORI,mu,-0.04203263921913342,4.041766971919252,0.6872794205728531
ORI,nu,-0.14075540762394048,4.252346522087675,1.1214887299092569
ORI,chi^1,0.10114616273176312,4.126358346849641,1.524118186739118
ORI,,,,
ORI,mu,-0.04203263921913342,4.041766971919252,0.6872794205728531
ORI,xi,-0.22198676851602056,4.25946413683917,1.080595734576426
ORI,chi^2,-0.07380552749134096,4.318283383496902,1.583344992074143
ORI,,,,
GEM,alpha,-0.6778449591356273,1.547842171325001,1.051099816402955
GEM,rho,-1.343863149668755,3.2800730609907673,2.196372588957764
GEM,tau,-1.1584812360171182,3.6109540667434783,2.2115677592298604
GEM,epsilon,-0.5157302486422026,2.6573296346079056,1.2699297317844278
GEM,mu,-0.2670848191767523,2.6562957478664306,1.1067333008598064
GEM,eta,-0.19164260922945542,2.9501965748069825,1.2245869835682874
GEM,,,,
GEM,epsilon,-0.5157302486422026,2.6573296346079056,1.2699297317844278
GEM,nu,-0.49089854602940225,3.8632642667635038,1.4341226665297746
GEM,,,,
GEM,kappa,-1.4269325616643798,2.911124668464404,1.4706517701753685
GEM,upsilon,-1.471708409089455,3.308100383906946,1.8368849198058377
GEM,iota,-1.2218554356547222,3.112475953357624,1.7629415004847884
GEM,tau,-1.1584812360171182,3.6109540667434783,2.2115677592298604
GEM,theta,-0.6815767183300465,2.9068687744090447,2.011359516694145
GEM,,,,
GEM,beta,-0.45028350215316,0.9099128771317225,0.5401882298963535
GEM,upsilon,-1.471708409089455,3.308100383906946,1.8368849198058377
GEM,delta,-1.1211155385372433,3.075367105042649,1.3214072492884028
GEM,zeta,-1.072888639220874,3.734431912307753,1.4578848583369823
GEM,gamma,-0.30332384831936987,1.8264604878620465,0.5449190117067515
GEM,,,,
GEM,delta,-1.1211155385372433,3.075367105042649,1.3214072492884028
GEM,lambda,-1.143827275386274,3.225594135674566,1.0159240306165915
GEM,xi,-0.6412494765721989,3.201868644218004,0.7478878886366871
GEM,,,,
CNC,iota,-2.3488704907803717,2.638632011010152,1.9394144807167177
CNC,gamma,-2.8409908952937144,3.2889009853160034,1.7090351200737937
CNC,delta,-2.45841853043248,2.8111152933446637,1.2242177652484663
CNC,beta,-1.9495279382248576,2.8762853623068625,0.5627817806752586
CNC,8,-2.5830052046401217,4.253871413896824,1.159638782911937
CNC,gamma,-2.8409908952937144,3.2889009853160034,1.7090351200737937
CNC,,,,
CNC,delta,-2.45841853043248,2.8111152933446637,1.2242177652484663
CNC,alpha,-2.9077036310039115,2.9464455798833056,0.8698379383728927
CNC,,,,
CMI,alpha,-0.1505152877029488,0.3253720012683564,0.032836092312015924
CMI,beta,-1.061477349856599,2.6555627687390286,0.4163558778599328
CMI,,,,
CMA,iota,-1.0157056276357286,4.062445374371821,-1.2842428346049315
CMA,theta,-0.9302729382823272,3.8600244794844056,-0.8475867377918955
CMA,gamma,-1.0868094243651785,3.8058184302728364,-1.1075609919578417
CMA,iota,-1.0157056276357286,4.062445374371821,-1.2842428346049315
CMA,alpha,0.2755666480044896,-1.3806438822961562,0.422830335697153
CMA,nu^3,-0.689512107425299,4.131432899865593,-1.3798316011825886
CMA,nu,-0.5928426238234207,3.6721636149871135,-1.2989811423353819
CMA,beta,-0.18626317224087566,1.874393142931497,-0.6102101084037781
CMA,,,,
CMA,alpha,0.2755666480044896,-1.3806438822961562,0.422830335697153
CMA,omicron^2,-0.7527171597349187,2.667447443885946,-1.2243533034001792
CMA,delta,-0.48461069422316116,1.5752516804255676,-0.8181287297002665
CMA,epsilon,-0.33209645163185625,1.269637624815025,-0.7264518211606273
CMA,omicron,-0.8239019954743997,3.423025416334207,-1.582302910628471
CMA,nu,-0.5928426238234207,3.6721636149871135,-1.2989811423353819
CMA,xi,-0.5516825140089364,3.9441565633522986,-1.7247827131270086
CMA,,,,
CMA,delta,-0.48461069422316116,1.5752516804255676,-0.8181287297002665
CMA,omega,-1.0935080427748358,3.2306294183037862,-1.7203702281709268
CMA,eta,-0.7632752176888905,1.9862407744593817,-1.1940931822671847
CMA,,,,
CMA,epsilon,-0.33209645163185625,1.269637624815025,-0.7264518211606273
CMA,zeta,-0.2312012838890437,2.6033910347097486,-1.5130436499721218
CMA,,,,
